name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
دهستان لوندویل,Iran,Gilan Province,38.32195155,48.94328420670789,Asia/Tehran,true,2029
دهستان چلوند,Iran,Gilan Province,38.290305950000004,48.84779934808404,Asia/Tehran,true,2030
Küstengewässer einschließlich Anteil am Festlandsockel,Germany,Mecklenburg-Vorpommern,54.33739645,12.170474639303219,Europe/Berlin,true,2031
Għasri,Malta,Gozo Region,36.0655404,14.22173,Europe/Malta,true,2032
Afionas,Greece,"Peloponnese, Western Greece and the Ionian",39.7243876,19.6605183,Europe/Athens,true,2033
Davao City,Philippines,Davao Region,7.0648306,125.6080623,Asia/Manila,true,2034
Bridgeport,United States,Connecticut,41.1670412,-73.2048348,America/New_York,true,2035
Makrades,Greece,"Peloponnese, Western Greece and the Ionian",39.6896223,19.6886609,Europe/Athens,true,2036
Tembok,Indonesia,Bali,-8.1571174,115.4319879,Asia/Makassar,true,2037
Moalboal,Philippines,Cebu,9.9372185,123.3921896,Asia/Manila,true,2038
Penuktukan,Indonesia,Bali,-8.1418918,115.3858968,Asia/Makassar,true,2039
Spanish Town,British Virgin Islands,Virgin Gorda,18.4463642,-64.4346277,America/St_Thomas,true,2040
Ia Municipal Unit,Greece,Aegean,36.46887365,25.396310363614752,Europe/Athens,true,2041
La Croix-Valmer,France,Provence-Alpes-Côte d'Azur,43.208027,6.5676698,Europe/Paris,true,2042
Les,Indonesia,Bali,-8.1427585,115.3678466,Asia/Makassar,true,2043
Bondalem,Indonesia,Bali,-8.116913,115.3133619,Asia/Makassar,true,2044
Calafell,Spain,Tarragona,41.2014639,1.5680321,Europe/Madrid,true,2045
Town of Warwick,United States,New York,41.256483,-74.3598755,America/New_York,true,2046
Yomitan,Japan,Nakagami,26.397613,127.74201,Asia/Tokyo,true,2047
Thung Yakha Beach,Thailand,Trang Province,7.2524192,99.3707343,Asia/Bangkok,true,2048
Juan Dolio,Dominican Republic,San Pedro de Macorís,18.4268923,-69.4162105,America/Santo_Domingo,true,2049
,Denmark,Region Zealand,55.4864453,11.691349261334938,Europe/Copenhagen,false
,Philippines,Bohol,9.833333,124.1615579,Asia/Manila,false
Senyah,United States,Florida,29.3402536,-81.4922939,America/New_York,true,2050
North Frontenac,Canada,Ontario,44.98505955,-76.87963940318183,America/Toronto,true,2051
Saint-Jean-Cap-Ferrat,France,Provence-Alpes-Côte d'Azur,43.6899651,7.3327399,Europe/Paris,true,2052
,Greece,Thessaly and Central Greece,39.0247815,22.4392143456075,Europe/Athens,false
Duren,Germany,North Rhine-Westphalia,50.8031684,6.4820806,Europe/Berlin,true,2053
Wath upon Dearne,United Kingdom,England,53.5025235,-1.3450651,Europe/London,true,2054
Buchholz in der Nordheide,Germany,Lower Saxony,53.3333021,9.8666653,Europe/Berlin,true,2055
Manchester-by-the-Sea,United States,Massachusetts,42.577873,-70.7689354,America/New_York,true,2056
Batu Ringgit,Indonesia,Bali,-8.2474273,115.564049,Asia/Makassar,true,2057
Paderno del Grappa,Italy,Veneto,45.8281156,11.8577234,Europe/Rome,true,2058
Ατσίτσα,Greece,Thessaly and Central Greece,38.9164341,24.4687073,Europe/Athens,true,2059
Porto do Son,Spain,Galicia,42.726023,-9.0049123,Europe/Madrid,true,2060
,United States,Puerto Rico,18.2247706,-66.4858295,America/Puerto_Rico,false
Grad Novalja,Croatia,Lika-Senj County,44.5561174,14.884472,Europe/Zagreb,true,2061
Gáldar,Spain,Canary Islands,28.1442408,-15.6542506,Atlantic/Canary,true,2062
Fairfield,United States,Connecticut,41.1412078,-73.2637258,America/New_York,true,2063
Agios Pavlos,Greece,Aegean,39.1393669,26.2401723,Europe/Athens,true,2064
Baie-Comeau,Canada,Quebec,49.2118373,-68.1801406,America/Toronto,true,2065
Elmenhorst/Lichtenhagen,Germany,Mecklenburg-Vorpommern,54.1509015,11.999807266302767,Europe/Berlin,true,2066
Porgy Bay,Bahamas,Bimini,25.7403176,-79.2889588,America/Nassau,true,2067
Newport Beach,United States,California,33.6170092,-117.9294401,America/Los_Angeles,true,2068
Šilo,Croatia,Primorje-Gorski Kotar County,45.1459664,14.6629678,Europe/Zagreb,true,2069
Village of Cape Vincent,United States,New York,44.123197,-76.330734,America/Toronto,true,2070
,Cayman Islands,Sister Islands,19.71988615,-79.79313999026272,America/Cayman,false
Aspous,Greece,Thessaly and Central Greece,38.8777902,24.5678634,Europe/Athens,true,2071
Ancona,Italy,Marche,43.480120400000004,13.218790609151764,Europe/Rome,true,2072
Oxford Charter Township,United States,Michigan,42.8397967,-83.275795,America/Detroit,true,2073
,Maldives,North Miladhunmadulu,6.33229975,73.23246349599427,Indian/Maldives,false
Maple Valley,United States,Washington,47.3664231,-122.0437127,America/Los_Angeles,true,2074
Fakarava,France,French Polynesia,-16.0563818,-145.6185919,Pacific/Tahiti,true,2075
Zagubica Municipality,Serbia,Central Serbia,44.22139525,21.746927589217613,Europe/Belgrade,true,2076
Gloucester,United Kingdom,England,51.8653705,-2.2458192,Europe/London,true,2077
,Costa Rica,Cantón Quepos,9.4127862,-84.0649206132122,America/Costa_Rica,false
Belluno,Italy,Veneto,46.2805407,12.078913722504204,Europe/Rome,true,2078
,Canada,Ontario,50.000678,-86.000977,America/Toronto,false
Saint Lawrence,Malta,Gozo Region,36.0553005,14.2039503,Europe/Malta,true,2079
Buncome,United States,Texas,32.049054,-94.4238125,America/Chicago,true,2080
,United States,Minnesota,45.9896587,-94.6113288,America/Chicago,false
Saprokren,Indonesia,Southwest Papua,-0.4368619,130.7298298,Asia/Jayapura,true,2081
,Greece,Aegean,37.15010315,25.45507683069038,Europe/Athens,false
,Greece,"Peloponnese, Western Greece and the Ionian",37.20440655,22.165093394042977,Europe/Athens,false
Town of Ticonderoga,United States,New York,43.8487795,-73.4232317,America/New_York,true,2082
Broadland,United Kingdom,England,52.6928977,1.2564875194162244,Europe/London,true,2083
Marchtrenk,Austria,Bezirk Wels-Land,48.1907992,14.1117625,Europe/Vienna,true,2084
San Isidro,Philippines,Northern Samar,12.3854183,124.3305977,Asia/Manila,true,2085
Gurtnellen,Switzerland,Uri,46.7376202,8.6281646,Europe/Zurich,true,2086
San Antonio,Philippines,Northern Samar,12.4138149,124.2790754,Asia/Manila,true,2087
Murter,Croatia,Šibenik-Knin County,43.799600999999996,15.608577750193259,Europe/Zagreb,true,2088
Baia Santa Reparata,Italy,Sardinia,41.22626,9.170205,Europe/Paris,true,2089
Hope Town,,,26.5407116,-76.9594379,America/Nassau,false
Aguni,Japan,Shimajiri,26.590619,127.232981,Asia/Tokyo,true,2090
Newport,United States,Oregon,44.636755,-124.053442,America/Los_Angeles,true,2091
,Canada,New Brunswick,46.500283,-66.750183,America/Moncton,false
Perranzabuloe,United Kingdom,England,50.3264405,-5.1330165,Europe/London,true,2092
Zamami,Japan,Shimajiri,26.232525,127.305581,Asia/Tokyo,true,2093
Fairbanks,United States,Alaska,64.82897449999999,-147.66991691593407,America/Anchorage,true,2094
Bantam,Australia,Shire of Cocos (Keeling) Islands,-12.117644,96.896422,Indian/Cocos,true,2095
l'Escala,Spain,Girona,42.113535,3.1387422,Europe/Madrid,true,2096
Ibbenbüren,Germany,North Rhine-Westphalia,52.2774772,7.7151417,Europe/Berlin,true,2097
Sisco,France,Corsica,42.8109997,9.4885168,Europe/Paris,true,2098
Town of Ithaca,United States,New York,42.437417499999995,-76.54837235139263,America/New_York,true,2099
Stillwater Township,United States,New Jersey,41.081960249999995,-74.8719416755313,America/New_York,true,2100
Marine de Porticciolo,France,Corsica,42.8710759,9.4778337,Europe/Paris,true,2101
,Mexico,Sonora,29.3333331,-110.6666671,America/Hermosillo,false
Sozopol,Bulgaria,Burgas,42.4181556,27.6943124,Europe/Sofia,true,2102
Awo,Indonesia,Central Sulawesi,-0.410448,121.9570941,Asia/Makassar,true,2103
دهستان معلم کلایه,Iran,Qazvin Province,36.4915522,50.43103125928408,Asia/Tehran,true,2104
,Oman,Muscat Governorate,23.4830409,58.592088906822184,Asia/Muscat,false
Sanasana,Fiji,Western,-18.1133227,177.3268923,Pacific/Fiji,true,2105
Salaberry-de-Valleyfield,Canada,Quebec,45.2555575,-74.1316718,America/Toronto,true,2106
Municipal Unit of Epidavros,Greece,"Peloponnese, Western Greece and the Ionian",37.625946,23.132943346417512,Europe/Athens,true,2107
Richibucto,Canada,New Brunswick,46.6742757,-64.867452,America/Moncton,true,2108
Ocean Ridge,United States,Florida,26.5270157,-80.0483747,America/New_York,true,2109
Musadino,Italy,Lombardy,45.9549765,8.6969489,Europe/Rome,true,2110
دهستان بیرون بشم,Iran,Mazandaran Province,36.4760383,51.27591233265052,Asia/Tehran,true,2111
,Canada,Prince Edward Island,46.503680700000004,-63.59541096896726,America/Halifax,false
Nordstrand,Norway,Oslo,59.8645605,10.7861425,Europe/Oslo,true,2112
Waisai,Indonesia,Southwest Papua,-0.4210816,130.822953,Asia/Jayapura,true,2113
Brando,France,Corsica,42.7739502,9.4761301,Europe/Paris,true,2114
Ayvacık,Turkey,Marmara Region,39.601185,26.4031312,Europe/Istanbul,true,2115
Muskoka Lakes Township,Canada,Ontario,45.1178146,-79.56598810161641,America/Toronto,true,2116
Sokcho-si,South Korea,24826,38.2069574,128.5913424,Asia/Seoul,true,2117
Théoule-sur-Mer,France,Provence-Alpes-Côte d'Azur,43.5060877,6.9399193,Europe/Paris,true,2118
Chattanooga,United States,Tennessee,35.0457219,-85.3094883,America/New_York,true,2119
Al Khiran,Oman,Muscat Governorate,23.4996506,58.7311848,Asia/Muscat,true,2120
Arolo,Italy,Lombardy,45.8616834,8.6103416,Europe/Rome,true,2121
Santa Severa,France,Corsica,42.8876285,9.4724681,Europe/Paris,true,2122
Village of Alexandria Bay,United States,New York,44.336127,-75.917931,America/New_York,true,2123
Malongane,Mozambique,Maputo Province,-26.791076,32.8853774,Africa/Maputo,true,2124
Neufeld an der Leitha,Austria,Burgenland,47.8677623,16.3764014,Europe/Vienna,true,2125
Muttrah,Oman,Muscat Governorate,23.6202842,58.5631811,Asia/Muscat,true,2126
Patti,Italy,Sicily,38.1389007,14.9648163,Europe/Rome,true,2127
Zevenhuizen,Netherlands,South Holland,52.0116234,4.5802253,Europe/Amsterdam,true,2128
Frontenac Islands,Canada,Ontario,44.1535213,-76.46284762846446,America/Toronto,true,2129
Ölmbrotorp,Sweden,Örebro County,59.3896399,15.2447617,Europe/Stockholm,true,2130
Weeki Wachee Gardens,United States,Florida,28.538257,-82.61873358364883,America/New_York,true,2131
Cambaquiz,Philippines,Bohol,9.8864517,123.7914787,Asia/Manila,true,2132
Kastrup,Denmark,Capital Region of Denmark,55.6378428,12.6379955,Europe/Copenhagen,true,2133
Déléage,Canada,Quebec,46.3807098,-75.9190778,America/Toronto,true,2134
Villa California,Mexico,Sonora,27.9561667,-111.0916667,America/Hermosillo,true,2135
Glenbrook,United States,Nevada,39.0893525,-119.939072,America/Los_Angeles,true,2136
Temse,Belgium,East Flanders,51.1253635,4.2133313,Europe/Brussels,true,2137
Town of Geneseo,United States,New York,42.795896,-77.816947,America/New_York,true,2138
Puerto Ángel,Mexico,Oaxaca,15.6667006,-96.4904916,America/Mexico_City,true,2139
Roquebrune-Cap-Martin,France,Provence-Alpes-Côte d'Azur,43.7641047,7.4565697,Europe/Monaco,true,2140
Town of Caledonia,United States,New York,42.9731366,-77.8530049,America/New_York,true,2141
Palaiokastritsa,Greece,"Peloponnese, Western Greece and the Ionian",39.6757716,19.7119035,Europe/Athens,true,2142
Electra,United States,California,38.3321363,-120.6713205,America/Los_Angeles,true,2143
Two Harbors,United States,California,33.4400269,-118.499245,America/Los_Angeles,true,2144
Town of Geneva,United States,New York,42.83346695,-76.99820275961065,America/New_York,true,2145
Bouéni,France,Mayotte,-12.9107086,45.0801256,Indian/Mayotte,true,2146
Gelibolu,Turkey,Marmara Region,40.4054063,26.6722539,Europe/Istanbul,true,2147
Shawinigan,Canada,Quebec,46.5396581,-72.7518637,America/Toronto,true,2148
Kurpaty,Ukraine,Autonomous Republic of Crimea,,,,false
Азінскі сельскі Савет,Belarus,Vitsebsk Region,55.6545411,28.59289036147365,Europe/Minsk,true,2149
Tossa de Mar,Spain,Girona,41.7197773,2.9312155,Europe/Madrid,true,2150
Lampaul-Plouarzel,France,Brittany,48.4472607,-4.7603399,Europe/Paris,true,2151
West End,Cayman Islands,Sister Islands,19.6887835,-79.8828535,America/Cayman,true,2152
Porspoder,France,Brittany,48.5095963,-4.7650236,Europe/Paris,true,2153
,Maldives,North Nilandhe Atoll,3.1314909,72.88435672916549,Indian/Maldives,false
Colliers,,,19.3445439,-81.0899279,America/Cayman,false
Gsteig,Switzerland,Bern,46.3855821,7.2673253,Europe/Zurich,true,2154
Town of Ledyard,United States,New York,42.750569,-76.68077312080644,America/New_York,true,2155
Takaoka,Japan,Chubu Region,36.7362147,137.0187306,Asia/Tokyo,true,2156
Cala Rossa,France,Corsica,41.6204983,9.3489487,Europe/Paris,true,2157
Sant'Andrea,Italy,Tuscany,42.5599728,11.340809,Europe/Rome,true,2158
Bay Lake,United States,Florida,28.3876261,-81.57491966925264,America/New_York,true,2159
Stockbridge,United States,Massachusetts,42.282398,-73.3123684,America/New_York,true,2160
Caleta,Mexico,Quintana Roo,20.4652778,-86.98,America/Cancun,true,2161
Baan Thong Krut,Thailand,Surat Thani Province,9.4211942,99.9598173,Asia/Bangkok,true,2162
Quriyat,Oman,Muscat Governorate,23.2610439,58.9202694,Asia/Muscat,true,2163
Erisos Municipal Unit,Greece,"Peloponnese, Western Greece and the Ionian",38.39464545,20.578594930136095,Europe/Athens,true,2164
Punta Ala,Italy,Tuscany,42.8012564,10.75113,Europe/Rome,true,2165
Tokyo,Japan,100-0005,35.6821936,139.762221,Asia/Tokyo,true,2166
Goyang-si,South Korea,10460,37.6581862,126.8319452,Asia/Seoul,true,2167
Davie,United States,Florida,26.07441465,-80.28402569275804,America/New_York,true,2168
Eibiswald,Austria,Styria,46.6860661,15.2435062,Europe/Ljubljana,true,2169
Le Barcarès,France,Occitania,42.7946794,3.0335243,Europe/Paris,true,2170
,Canada,Quebec,52.4760892,-71.8258668,America/Toronto,false
Yalta,Ukraine,Autonomous Republic of Crimea,44.4970713,34.1586871,Europe/Simferopol,true,2171
Chamrousse,France,Auvergne-Rhône-Alpes,45.1171487,5.893161878703198,Europe/Paris,true,2172
Colònia de Sant Jordi,Spain,Balearic Islands,39.3183566,2.9924466,Europe/Madrid,true,2173
Scotts Flat,United States,California,39.2832291,-120.9135554,America/Los_Angeles,true,2174
Miami Beach,United States,Florida,25.7929198,-80.1353006,America/New_York,true,2175
Weeloey,,,9.593933,138.006224483905,Pacific/Chuuk,false
Old Man Bay,Cayman Islands,KY1-1601,19.3436168,-81.1761617,America/Cayman,true,2176
,United States,Guam,13.450125700000001,144.75755102972062,Pacific/Guam,false
Tyulenovo,Bulgaria,Dobrich,43.4941248,28.5792742,Europe/Bucharest,true,2177
Camboriú,Brazil,Santa Catarina,-27.0273601,-48.6535657,America/Sao_Paulo,true,2178
,Zimbabwe,Mashonaland West Province,-18.4554963,29.7468414,Africa/Harare,false
Cobblestone,United States,North Carolina,35.7893206,-78.3538877,America/New_York,true,2179
Numazu,Japan,Chubu Region,35.094699,138.866742,Asia/Tokyo,true,2180
Town of Livonia,United States,New York,42.8214525,-77.6686097,America/New_York,true,2181
Madeira Beach,United States,Florida,27.7980814,-82.7973247,America/New_York,true,2182
Millport,United Kingdom,Scotland,55.753958,-4.9239794,Europe/London,true,2183
Big Pine Key,United States,Florida,24.6698652,-81.353969,America/New_York,true,2184
Chester Islands,Canada,Nova Scotia,44.53067075,-64.17190434411454,America/Halifax,true,2185
Grad Cres,Croatia,Primorje-Gorski Kotar County,44.960346,14.4079371,Europe/Zagreb,true,2186
Oberschleißheim,Germany,Bavaria,48.2549383,11.5546058,Europe/Berlin,true,2187
,Indonesia,South Sulawesi,-3.6446718,119.9471906,Asia/Makassar,false
,Madagascar,Bongolava,-18.5916863,46.30781672201059,Indian/Antananarivo,false
,Indonesia,East Kalimantan,0.7884397,116.2419977,Asia/Makassar,false
Trhová Kamenice,Czechia,Northeast,49.7865619,15.8161376,Europe/Prague,true,2188
Moulton,United States,Washington,45.8345583,-122.3848175,America/Los_Angeles,true,2189
Selayang Municipal Council,Malaysia,Selangor,3.2537121,101.6539012,Asia/Kuala_Lumpur,true,2190
South Burlington,United States,Vermont,44.4671635,-73.1715669,America/New_York,true,2191
Firlej,Poland,Lublin Voivodeship,51.5582926,22.5054567,Europe/Warsaw,true,2192
Zagrody Łukówieckie,Poland,Lublin Voivodeship,51.5735767,22.492421,Europe/Warsaw,true,2193
Dąbrówno,Poland,Warmian-Masurian Voivodeship,53.4330094,20.0360833,Europe/Warsaw,true,2194
Klonowo,Poland,Warmian-Masurian Voivodeship,53.5188113,19.9535312,Europe/Warsaw,true,2195
Jungutbatu,Indonesia,Bali,-8.678941850000001,115.45733127923845,Asia/Makassar,true,2196
Higüey,Dominican Republic,La Altagracia,18.6127983,-68.7119822,America/Santo_Domingo,true,2197
Serra-di-Ferro,France,Corsica,41.744221350000004,8.820195980832906,Europe/Paris,true,2198
Silver Bay,United States,Minnesota,47.2942968,-91.2573708,America/Chicago,true,2199
Mettlach,Germany,Saarland,49.4903857,6.5941798,Europe/Berlin,true,2200
Würenlos,Switzerland,Aargau,47.4421058,8.3618108,Europe/Zurich,true,2201
Finley,United States,Washington,46.176935,-119.05569704974668,America/Los_Angeles,true,2202
,Italy,Tuscany,43.4586541,11.1389204,Europe/Rome,false
Općina Milna,Croatia,21405,43.327179,16.4491101,Europe/Zagreb,true,2203
Bragança Paulista,Brazil,São Paulo,-22.9520235,-46.5418586,America/Sao_Paulo,true,2204
Brookings,United States,Oregon,42.0523718,-124.28407,America/Los_Angeles,true,2205
Lumio,France,Corsica,42.5790571,8.833802,Europe/Paris,true,2206
Soutullo,Spain,Galicia,43.22065955,-8.548860706062378,Europe/Madrid,true,2207
Waimanalo Beach,United States,Hawaii,21.3369161,-157.6998691,Pacific/Honolulu,true,2208
Hillsboro Beach,United States,Florida,26.2939687,-80.0789318,America/New_York,true,2209
Wairiki,Fiji,Northern,-16.8048744,179.990617,Pacific/Fiji,true,2210
Palompon,Philippines,Leyte,11.0483792,124.3825547,Asia/Manila,true,2211
Mocpoc Norte,Philippines,Bohol,9.8623108,123.7926817,Asia/Manila,true,2212
,Bermuda,HM 12,32.29406440451613,-64.7811082651613,Atlantic/Bermuda,false
Six-Fours-les-Plages,France,Provence-Alpes-Côte d'Azur,43.0935105,5.8393953,Europe/Paris,true,2213
,United States,New York,40.7127281,-74.0060152,America/New_York,false
,Oman,Al Wusta Governorate,19.679297,56.59113398322508,Asia/Muscat,false
Weißensee,Austria,Carinthia,46.69653215,13.366197619866226,Europe/Vienna,true,2214
Bergeggi,Italy,Liguria,44.249735,8.443353,Europe/Rome,true,2215
Nakijin,Japan,Kunigami,26.6901234,127.9505403,Asia/Tokyo,true,2216
La Forêt-du-Temple,France,Nouvelle-Aquitaine,46.4196542,1.9040386,Europe/Paris,true,2217
Darubiah,Indonesia,South Sulawesi,-5.5881969,120.4076701,Asia/Makassar,true,2218
Canyon Lake,United States,Texas,29.8643185,-98.2437802,America/Chicago,true,2219
Maccagno con Pino e Veddasca,Italy,Lombardy,46.07368475,8.776408469052992,Europe/Rome,true,2220
Gornje Selo,Croatia,Općina Šolta,43.3540916,16.3413945,Europe/Zagreb,true,2221
Bira,Indonesia,South Sulawesi,-5.0870832,119.4852392,Asia/Makassar,true,2222
San Luis,Colombia,San Andrés and Providencia,12.5305017,-81.708641,America/Bogota,true,2223
Folsom,United States,California,38.6779591,-121.176058,America/Los_Angeles,true,2224
Shirahama,Japan,Nishimuro County,33.6779962,135.3669663,Asia/Tokyo,true,2225
Sainte-Maxime,France,Provence-Alpes-Côte d'Azur,43.30871,6.637714,Europe/Paris,true,2226
Kozagawa,Japan,Higashimuro County,33.5316794,135.8150779,Asia/Tokyo,true,2227
Wayaca,,,12.5041503,-70.0031012,America/Aruba,false
Luino,Italy,Lombardy,45.9989084,8.739907,Europe/Rome,true,2228
,Mexico,Baja California,30.0338923,-115.1425107,America/Tijuana,false
Naifaru,Maldives,Faadhippolhu,5.44503315,73.36506665390957,Indian/Maldives,true,2229
Leucate,France,Occitania,42.910007,3.0270222,Europe/Paris,true,2230
,Saudi Arabia,Tabuk Province,28.3251866,37.6328648,Asia/Riyadh,false
,Maldives,Faadhippolhu,5.3992544,73.5273924090907,Indian/Maldives,false
,Tanzania,Dodoma Region,-6.0102878,35.8245033,Africa/Dar_es_Salaam,false
Toyapakeh,Indonesia,Bali,-8.6825225,115.4880228,Asia/Makassar,true,2231
,Ukraine,Autonomous Republic of Crimea,45.6856952,33.9329411,Europe/Simferopol,false
,Canada,Newfoundland and Labrador,53.8217327,-61.2295532,America/Goose_Bay,false
Al Muwalah,Oman,Muscat Governorate,23.25,58.92,Asia/Muscat,true,2232
