ID,city,region,country,country_code,latitude,longitude
1166,Trezzano sul Naviglio,Lombardy,Italy,it,45.4182125,9.0710538
1167,Şişli,,Turkey,tr,41.0637891,28.9831642
1168,Anderlues,Hainaut,Belgium,be,50.40386325,4.2643042241236095
1169,Gustavia,Saint Barthélemy,France,fr,17.8957043,-62.8508372
1170,Kouvola,,Finland,fi,60.8680928,26.7038517
1171,Kuopio,,Finland,fi,62.8924601,27.6781839
1172,Tampere,,Finland,fi,61.4980214,23.7603118
1173,Pori,,Finland,fi,61.4865542,21.7968951
1174,Turku,,Finland,fi,60.4517531,22.2670522
1175,Lahti,,Finland,fi,60.9826014,25.6613764
1176,Oulu,,Finland,fi,65.0118734,25.4716809
1177,Kirkkonummi,,Finland,fi,60.1227857,24.4406694
1178,,,Finland,fi,63.2467777,25.9209164
1179,Helsinki,,Finland,fi,60.1674881,24.9427473
1180,Ålesund,,Norway,no,62.48023635,6.555073940277875
1181,Haugesund,,Norway,no,59.46824785,5.082761213563481
1182,Moss,,Norway,no,59.414667449999996,10.659657776223916
1183,Fredrikstad,,Norway,no,59.2133614,10.9361604
1184,Bergen,,Norway,no,60.3943055,5.3259192
1185,Stockholm,,Sweden,se,59.3251172,18.0710935
1186,Visby,,Sweden,se,57.6379361,18.297982
1187,Örviken,,Sweden,se,64.6689526,21.1796961
1188,Lund,,Sweden,se,55.7029296,13.1929449
1189,Helsingborg,,Sweden,se,56.0442098,12.703706
1190,Landskrona kommun,,Sweden,se,55.8698007,12.8296734
1191,Falun,,Sweden,se,60.6070068,15.6323059
1192,Eskilstuna,,Sweden,se,59.3717379,16.5051474
1193,Halmstad,,Sweden,se,56.6739826,12.8574827
1194,Jyväskylä,,Finland,fi,62.2417066,25.7495727
1195,Trondheim,,Norway,no,63.4304475,10.3952118
1196,Tromsø,,Norway,no,69.6516345,18.9558585
1197,Stavanger,,Norway,no,58.9699675,5.7318101
1198,,,Norway,no,61.1529386,8.7876653
1199,Melhus,,Norway,no,63.18143325,10.30813448748398
1200,Jordbrua,,Norway,no,66.2826146,14.7330679
1201,Järfälla kommun,,Sweden,se,59.4204736,17.8285472
1202,Ystad,,Sweden,se,55.4295203,13.8201171
1203,Kalmar,,Sweden,se,56.6628826,16.3662382
1204,Lomma,,Sweden,se,55.666667,13.083333
1205,Lycksele,,Sweden,se,64.6,18.166667
1206,Tanumstrand,,Sweden,se,58.6725359,11.2658595
1207,Jönköping,,Sweden,se,57.7825634,14.165719
1208,Växjö,,Sweden,se,56.8787183,14.8094385
1209,Örnsköldsvik District,,Sweden,se,63.291386700000004,18.722719424506295
1210,Smögen,,Sweden,se,58.3536447,11.2261188
1211,Vansbro,,Sweden,se,60.416667,14.333333
1212,,,Sweden,se,59.6749712,14.5208584
1213,Hamburgsund,,Sweden,se,58.5597964,11.2638099
1214,Saint-Pol-de-Léon,Brittany,France,fr,48.6849601,-3.9868641
1215,Ploudalmézeau,Brittany,France,fr,48.5410278,-4.6576826
1216,Penmarc'h,Brittany,France,fr,47.8126044,-4.3377655
1217,Crozon,Brittany,France,fr,48.2463989,-4.4894463
1218,Vannes,Brittany,France,fr,47.6586772,-2.7599079
1219,Le Palais,Brittany,France,fr,47.3470611,-3.1548668
1220,Larmor-Plage,Brittany,France,fr,47.7147553,-3.376302
1221,Hamilton,Ontario,Canada,ca,43.2560802,-79.8728583
1222,San Francisco,California,United States,us,37.7790262,-122.419906
1223,Monterey,California,United States,us,36.2231079,-121.387742
1224,San Diego,California,United States,us,32.7174202,-117.1627728
1225,Auburn,California,United States,us,38.8945939,-121.0739897
1226,Los Angeles,California,United States,us,34.0536909,-118.242766
1227,Lake Forest,California,United States,us,33.6469261,-117.6859213
1228,Rohnert Park,California,United States,us,38.3396367,-122.7010984
1229,Dania Beach,Florida,United States,us,26.0538446,-80.15739450762361
1230,Key West,Florida,United States,us,24.5548262,-81.8020722
1231,Key Largo,Florida,United States,us,25.109291,-80.4240159821747
1232,Boca Raton,Florida,United States,us,26.3586885,-80.0830984
1233,,Florida,United States,us,27.7567667,-81.4639835
1234,Orland Park,Illinois,United States,us,41.630663,-87.8536288
1235,New Albany,Indiana,United States,us,38.2856247,-85.8241312
1236,Springfield,Michigan,United States,us,42.3264298,-85.2391614
1237,Omaha,Nebraska,United States,us,41.2587459,-95.9383758
1238,Reno,Nevada,United States,us,39.5261206,-119.8126581
1239,Las Vegas,Nevada,United States,us,36.1672559,-115.148516
1240,Round Hill Village,Nevada,United States,us,38.984122,-119.9427444
1241,New York,New York,United States,us,40.7127281,-74.0060152
1242,Saint George,Utah,United States,us,37.104153,-113.584131
1243,Wainwright,Alberta,Canada,ca,52.8236857,-110.6639823
1244,Edmonton,Alberta,Canada,ca,53.5462055,-113.491241
1245,Calgary,Alberta,Canada,ca,51.0456064,-114.057541
1246,New Westminster,British Columbia,Canada,ca,49.2067726,-122.9108818
1247,Kelowna,British Columbia,Canada,ca,49.8879177,-119.495902
1248,Vernon,British Columbia,Canada,ca,50.2668671,-119.2718157
1249,Vancouver,British Columbia,Canada,ca,49.2608724,-123.113952
1250,Quebec,Quebec,Canada,ca,46.8137431,-71.2084061
1251,Winnipeg,Manitoba,Canada,ca,49.8955367,-97.1384584
1252,Conception Bay South,Newfoundland and Labrador,Canada,ca,47.50674745,-52.9905179737796
1253,Dartmouth,Nova Scotia,Canada,ca,44.6799707,-63.5720232
1254,Kawartha Lakes,Ontario,Canada,ca,44.575616,-78.8486034
1255,Richmond Hill,Ontario,Canada,ca,43.8801166,-79.4392925
1256,Toronto,Ontario,Canada,ca,43.6534817,-79.3839347
1257,Mississauga,Ontario,Canada,ca,43.5896231,-79.6443879
1258,Lakeshore,Ontario,Canada,ca,42.3038299,-82.8189267
1259,St. Catharines,Ontario,Canada,ca,43.1579812,-79.2441003
1260,Kitchener,Ontario,Canada,ca,43.451291,-80.4927815
1261,Ottawa,Ontario,Canada,ca,45.4208777,-75.6901106
1262,Barrie,Ontario,Canada,ca,44.3893208,-79.6901302
1263,Oakville,Ontario,Canada,ca,43.447436,-79.666672
1264,Old Toronto,Ontario,Canada,ca,43.6534817,-79.3839347
1265,London,Ontario,Canada,ca,42.9832406,-81.243372
1266,Pickering,Ontario,Canada,ca,43.835765,-79.090576
1267,Pointe-Claire,Quebec,Canada,ca,45.4566767,-73.8067442
1268,Sainte-Thérèse,Quebec,Canada,ca,45.6342923,-73.8362379
1269,Saint-David-de-Falardeau,Quebec,Canada,ca,48.621249,-71.1105068
1270,Montreal,Quebec,Canada,ca,45.5031824,-73.5698065
1271,Shannon,Quebec,Canada,ca,46.8871959,-71.5164368
1272,Regina,Saskatchewan,Canada,ca,50.44876,-104.61731
1273,Saskatoon,Saskatchewan,Canada,ca,52.131802,-106.660767
1274,Anchorage,Alaska,United States,us,61.1758781,-149.1107333
1275,,Alaska,United States,us,64.4459613,-149.680909
1276,Vestavia Hills,Alabama,United States,us,33.4487989,-86.7879492
1277,,Arkansas,United States,us,35.2048883,-92.4479108
1278,Little Rock,Arkansas,United States,us,34.7465071,-92.2896267
1279,Tucson,Arizona,United States,us,32.2228765,-110.974847
1280,Peoria,Arizona,United States,us,33.5806115,-112.237294
1281,Mesa,Arizona,United States,us,33.4151005,-111.831455
1282,Scottsdale,Arizona,United States,us,33.4942189,-111.926018
1283,Chandler,Arizona,United States,us,33.3062031,-111.841185
1284,Fort Mohave,Arizona,United States,us,35.0175869,-114.5978815
1285,Phoenix,Arizona,United States,us,33.4484367,-112.074141
1286,Flagstaff,Arizona,United States,us,35.1987522,-111.651822
1287,Live Oak,California,United States,us,39.2757232,-121.65997
1288,Modesto,California,United States,us,37.6390972,-120.9968782
1289,Monterey Park,California,United States,us,34.051522,-118.129807
1290,Irvine,California,United States,us,33.6856969,-117.8259819
1291,Santa Clara,California,United States,us,37.2333253,-121.6846349
1292,Sacramento,California,United States,us,38.5810606,-121.493895
1293,Culver City,California,United States,us,34.0211224,-118.396466
1294,Chino,California,United States,us,34.0133561,-117.690075
1295,San Rafael,California,United States,us,37.9747795,-122.5316686
1296,Sand City,California,United States,us,36.6171819,-121.848285
1297,Encinitas,California,United States,us,33.0369867,-117.2919818
1298,Concord,California,United States,us,37.9768525,-122.0335624
1299,Sunnyvale,California,United States,us,37.3688301,-122.036349
1300,Goleta,California,United States,us,34.4358295,-119.8276389
1301,Temecula,California,United States,us,33.4946353,-117.1473661
1302,Montclair,California,United States,us,34.0775104,-117.6897776
1303,Costa Mesa,California,United States,us,33.6633386,-117.903317
1304,Santa Rosa,California,United States,us,38.4404925,-122.7141049
1305,San Dimas,California,United States,us,34.1065404,-117.8069361
1306,Diamond Bar,California,United States,us,34.0286226,-117.8103367
1307,Pasadena,California,United States,us,34.1476507,-118.1441551
1308,Littleton,Colorado,United States,us,39.613321,-105.016649
1309,Arvada,Colorado,United States,us,39.8005505,-105.0811573
1310,Denver,Colorado,United States,us,39.7392364,-104.984862
1311,Broomfield,Colorado,United States,us,39.9403995,-105.05208
1312,Fort Collins,Colorado,United States,us,40.5871782,-105.0770113
1313,Boulder,Colorado,United States,us,40.0149856,-105.270545
1314,Greenwood Village,Colorado,United States,us,39.6172101,-104.950814
1315,Colorado Springs,Colorado,United States,us,38.8339578,-104.825348
1316,Lakewood,Colorado,United States,us,39.7085736,-105.0846694
1317,Wallingford,Connecticut,United States,us,41.4570418,-72.8231552
1318,Ardencroft,Delaware,United States,us,39.8042795,-75.491309
1319,Brookside,Delaware,United States,us,39.6626858,-75.7264611
1320,Camden,Delaware,United States,us,39.1134458,-75.5418687
1321,Crystal River,Florida,United States,us,28.902479,-82.5926012
1322,Saint Petersburg,Florida,United States,us,27.7700475,-82.6359078
1323,Pinecrest,Florida,United States,us,25.6670476,-80.3081074
1324,Pinellas Park,Florida,United States,us,27.8428025,-82.6995444
1325,Fort Myers,Florida,United States,us,26.640628,-81.8723084
1326,Tallahassee,Florida,United States,us,30.4380832,-84.2809332
1327,Stuart,Florida,United States,us,27.197983,-80.2519175
1328,Valparaiso,Florida,United States,us,30.5085309,-86.5027282
1329,Pompano Beach,Florida,United States,us,26.2378597,-80.1247667
1330,Fort Pierce,Florida,United States,us,27.4467056,-80.3256056
1331,Oak Ridge,Florida,United States,us,28.4711157,-81.4232593
1332,Jacksonville,Florida,United States,us,30.3321838,-81.655651
1333,Destin,Florida,United States,us,30.3935337,-86.4957834
1334,West Palm Beach,Florida,United States,us,26.715364,-80.0532942
1335,Boynton Beach,Florida,United States,us,26.5256179,-80.0666026
1336,Riviera Beach,Florida,United States,us,26.784343,-80.0650293
1337,Shaefer,Florida,United States,us,26.9072853,-82.3253728
1338,Dunedin,Florida,United States,us,28.0116627,-82.7893788
1339,Islamorada,Florida,United States,us,24.9236561,-80.6291479
1340,Hollywood,Florida,United States,us,26.0112014,-80.1494901
1341,Pensacola,Florida,United States,us,30.421309,-87.2169149
1342,Fort Lauderdale,Florida,United States,us,26.1223084,-80.1433786
1343,Deerfield Beach,Florida,United States,us,26.318342,-80.0996306
1344,Hialeah Gardens,Florida,United States,us,25.8650961,-80.3244958
1345,Steinhatchee,Florida,United States,us,29.6720821,-83.3758593
1346,Lake Mary,Florida,United States,us,28.7562749,-81.322093
1347,Palm Bay,Florida,United States,us,27.9946969,-80.6366144
1348,Port Orange,Florida,United States,us,29.1386874,-80.9968286
1349,Hialeah,Florida,United States,us,25.8575963,-80.2781057
1350,,Georgia,United States,us,32.3293809,-83.1137366
1351,Atlanta,Georgia,United States,us,33.7489924,-84.3902644
1352,Macon,Georgia,United States,us,32.8406946,-83.6324022
1353,Roswell,Georgia,United States,us,34.02332,-84.360022
1354,Napili,Hawaii,United States,us,20.9859587,-156.6672
1355,Łomianki,Masovian Voivodeship,Poland,pl,52.3355273,20.895012
1356,Honokowai,Hawaii,United States,us,20.953821,-156.6862836
1357,Honolulu,Hawaii,United States,us,21.304547,-157.855676
1358,,Hawaii,United States,us,19.593801499999998,-155.42837009716908
1359,Port Allen,Hawaii,United States,us,21.9011132,-159.587161
1360,Lahaina,Hawaii,United States,us,20.8738769,-156.677678
1361,Hilo CDP,Hawaii,United States,us,19.7073734,-155.08158
1362,Waipahu,Hawaii,United States,us,21.3866667,-158.009166
1363,East Honolulu,Hawaii,United States,us,21.2891309,-157.7173915
1364,Kurtistown CDP,Hawaii,United States,us,19.5934765,-155.057284
1365,Kailua CDP,Hawaii,United States,us,19.6453726,-155.99362955591238
1366,Koloa,Hawaii,United States,us,21.9042279,-159.465733
1367,Waianae,Hawaii,United States,us,21.446678,-158.185272
1368,Bettendorf,Iowa,United States,us,41.5253792,-90.5098639
1369,Cedar Falls,Iowa,United States,us,42.5361805,-92.447758
1370,Boise,Idaho,United States,us,43.6008183,-116.24210864118032
1371,,Idaho,United States,us,43.6447642,-114.015407
1372,Morton,Illinois,United States,us,40.6127349,-89.459323
1373,Plainfield,Illinois,United States,us,41.6086711,-88.2054345
1374,Brookfield,Illinois,United States,us,41.8228378,-87.848085
1375,Mermet,Illinois,United States,us,37.2731086,-88.846172
1376,Crystal Lake,Illinois,United States,us,42.2411344,-88.3161965
1377,Chicago,Illinois,United States,us,41.8755616,-87.6244212
1378,Evansville,Indiana,United States,us,37.970495,-87.5715641
1379,Indianapolis,Indiana,United States,us,39.7683331,-86.1583502
1380,Havens,Nebraska,United States,us,41.2652927,-97.7497765
1381,Topeka,Kansas,United States,us,39.049011,-95.677556
1382,Overland Park,Kansas,United States,us,38.9742502,-94.6851702
1383,Edgewood,Kentucky,United States,us,39.0186719,-84.581888
1384,,Louisiana,United States,us,30.8703881,-92.007126
1385,Gretna,Louisiana,United States,us,29.9146493,-90.0539604
1386,New Orleans,Louisiana,United States,us,29.9759983,-90.0782127
1387,Baton Rouge,Louisiana,United States,us,30.4494155,-91.1869659
1388,West Monroe,Louisiana,United States,us,32.5184775,-92.1476353
1389,Pittsfield,Massachusetts,United States,us,42.451302,-73.260018
1390,Salem,Massachusetts,United States,us,42.5195292,-70.8967226
1391,Plymouth,Massachusetts,United States,us,41.9426657,-70.7618592
1392,Brookline,Massachusetts,United States,us,42.3317642,-71.1211635
1393,Swansea,Massachusetts,United States,us,41.7481575,-71.1897684
1394,,Maryland,United States,us,39.5162401,-76.9382069
1395,Annapolis,Maryland,United States,us,38.9786401,-76.492786
1396,Columbia,Maryland,United States,us,39.2156213,-76.8582049
1397,Kemp Mill,Maryland,United States,us,39.03959075,-77.02020998395315
1398,Avondale,Maryland,United States,us,38.948722,-76.9752533
1399,Portland,Maine,United States,us,43.6589742,-70.2569578
1400,Brunswick,Maine,United States,us,43.9166529,-69.9659438
1401,Rockland,Maine,United States,us,44.104831,-69.1092025
1402,Hartland Township,Michigan,United States,us,42.6488887,-83.7391667
1403,Clinton Charter Township,Michigan,United States,us,42.5869782,-82.9200047
1404,Scio Township,Michigan,United States,us,42.2976528,-83.8404756
1405,Grand Haven,Michigan,United States,us,43.0630734,-86.2283864
1406,East Jordan,Michigan,United States,us,45.158063,-85.124225
1407,Lincoln Park,Michigan,United States,us,42.2505943,-83.1785361
1408,Farmington Hills,Michigan,United States,us,42.4853125,-83.3771553
1409,Saint Clair Shores,Michigan,United States,us,42.4969652,-82.8890965
1410,,Michigan,United States,us,43.6211955,-84.6824346
1411,Maple Grove,Minnesota,United States,us,45.0984983,-93.4419222
1412,White Bear Lake,Minnesota,United States,us,45.0838098,-93.0069304
1413,Albert Lea,Minnesota,United States,us,43.6480127,-93.3682656
1414,Eagan,Minnesota,United States,us,44.818173,-93.1659179
1415,Minneapolis,Minnesota,United States,us,44.9772995,-93.2654692
1416,Lee's Summit,Missouri,United States,us,38.9107156,-94.3821295
1417,Kansas City,Missouri,United States,us,39.100105,-94.5781416
1418,Bridgeton,Missouri,United States,us,38.7566055,-90.42352
1419,Chesterfield,Missouri,United States,us,38.661953,-90.5643258
1420,D'Iberville,Mississippi,United States,us,30.4263092,-88.8908638
1421,Starkville,Mississippi,United States,us,33.4638745,-88.8152074
1422,Ridgeland,Mississippi,United States,us,32.4284761,-90.1323087
1423,Billings,Montana,United States,us,45.7874957,-108.49607
1424,Helena,Montana,United States,us,46.5927425,-112.036277
1425,Missoula,Montana,United States,us,46.8701049,-113.995267
1426,Raleigh,North Carolina,United States,us,35.7803977,-78.6390989
1427,Mount Pleasant,South Carolina,United States,us,32.7940651,-79.8625851
1428,Secession,North Carolina,United States,us,33.9329504,-78.2949999
1429,Charlotte,North Carolina,United States,us,35.2272086,-80.8430827
1430,Cramerton,North Carolina,United States,us,35.2387504,-81.0750757
1431,Lincoln,Nebraska,United States,us,40.8088861,-96.7077751
1432,Merrimack,New Hampshire,United States,us,43.3260376,-71.6854725
1433,Wolfeboro,New Hampshire,United States,us,43.58437,-71.207886
1434,Manchester,New Hampshire,United States,us,42.9956397,-71.4547891
1435,Newbury,New Hampshire,United States,us,43.3213132,-72.0362956
1436,Egg Harbor Township,New Jersey,United States,us,39.3820672,-74.6171489
1437,Newtown Township,Pennsylvania,United States,us,39.99316880000001,-75.40688099908917
1438,Ewing Township,New Jersey,United States,us,40.259987,-74.7909216
1439,Santa Fe,New Mexico,United States,us,35.6876096,-105.938456
1440,Albuquerque,New Mexico,United States,us,35.0841034,-106.650985
1441,Spring Valley,Nevada,United States,us,36.1111405,-115.242865
1442,City of Saratoga Springs,New York,United States,us,43.0821793,-73.7853915
1443,City of Ogdensburg,New York,United States,us,44.694285,-75.486374
1444,Buffalo,New York,United States,us,42.8867166,-78.8783922
1445,Town of Hyde Park,New York,United States,us,41.7905458,-73.9363166
1446,City of Middletown,New York,United States,us,41.45011,-74.4164807
1447,Mount Sinai,New York,United States,us,40.9470432,-73.0295495
1448,Williamson,New York,United States,us,43.2238186,-77.1864012
1449,Carle Place,New York,United States,us,40.7526008,-73.6104058
1450,City of Yonkers,New York,United States,us,40.9312099,-73.8987469
1451,City of Watertown,New York,United States,us,43.9747838,-75.9107565
1452,Forest Park,Ohio,United States,us,39.2903353,-84.5041108
1453,Columbus,Ohio,United States,us,39.9622601,-83.0007065
1454,Akron,Ohio,United States,us,41.083064,-81.518485
1455,Fairview Park,Ohio,United States,us,41.4461727,-81.8526519
1456,Broadview Heights,Ohio,United States,us,41.3139426,-81.6851271
1457,Blue Ash,Ohio,United States,us,39.2320073,-84.3782817
1458,Kettering,Ohio,United States,us,39.6895036,-84.1688274
1459,Tulsa,Oklahoma,United States,us,36.1563122,-95.9927516
1460,Edmond,Oklahoma,United States,us,35.6571367,-97.4649038
1461,Enid,Oklahoma,United States,us,36.3967623,-97.8791341
1462,Moore,Oklahoma,United States,us,35.3383254,-97.4867045
1463,Portland,Oregon,United States,us,45.5202471,-122.674194
1464,Astoria,Oregon,United States,us,46.1882007,-123.8319802
1465,Eugene,Oregon,United States,us,44.0505054,-123.0950506
1466,Malvern,Pennsylvania,United States,us,40.036202,-75.5138959
1467,East Pennsboro Township,Pennsylvania,United States,us,40.285947500000006,-76.9430286568424
1468,Lower Salford Township,Pennsylvania,United States,us,40.2648377,-75.39131985484991
1469,Coraopolis,Pennsylvania,United States,us,40.5184013,-80.1667247
1470,East Lampeter Township,Pennsylvania,United States,us,40.04233465,-76.22094160498003
1471,Bethlehem Township,Pennsylvania,United States,us,40.659266099999996,-75.3061085577255
1472,Bensalem Township,Pennsylvania,United States,us,40.1045549,-74.951279
1473,Philadelphia,Pennsylvania,United States,us,39.9527237,-75.1635262
1474,Spring Township,Pennsylvania,United States,us,40.308633,-76.01698008614599
1475,Pittsburgh,Pennsylvania,United States,us,40.4416941,-79.9900861
1476,Media,Pennsylvania,United States,us,39.9167783,-75.387693
1477,York,Pennsylvania,United States,us,39.9624624,-76.727707
1478,Isabel Segunda,Puerto Rico,United States,us,18.149289,-65.441291
1479,East Greenwich,Rhode Island,United States,us,41.6603788,-71.4558911
1480,Warren,Rhode Island,United States,us,41.7303794,-71.2825494
1481,Warwick,Rhode Island,United States,us,41.6992717,-71.4586114
1482,Dentsville,South Carolina,United States,us,34.0640426,-80.9581451
1483,Murrells Inlet,South Carolina,United States,us,33.5499183,-79.0430329
1484,,South Dakota,United States,us,44.6471761,-100.348761
1485,Memphis,Tennessee,United States,us,35.1460249,-90.0517638
1486,Brentwood,Tennessee,United States,us,36.0325687,-86.7825235
1487,Knoxville,Tennessee,United States,us,35.9603948,-83.9210261
1488,Kingsport,Tennessee,United States,us,36.550238,-82.5594293
1489,Clarksville,Tennessee,United States,us,36.5277607,-87.3588703
1490,South Padre Island,Texas,United States,us,26.1036887,-97.1646938
1491,Corpus Christi,Texas,United States,us,27.7635302,-97.4033191
1492,Athens,Texas,United States,us,32.2044416,-95.854914
1493,Southlake,Texas,United States,us,32.9412363,-97.1341783
1494,Austin,Texas,United States,us,30.2711286,-97.7436995
1495,Pearland,Texas,United States,us,29.5639758,-95.2864299
1496,Universal City,Texas,United States,us,29.5480071,-98.2911235
1497,El Paso,Texas,United States,us,31.7550511,-106.488234
1498,Houston,Texas,United States,us,29.7589382,-95.3676974
1499,,Texas,United States,us,31.2638905,-98.5456116
1500,Belton,Texas,United States,us,31.0560132,-97.464453
1501,Lubbock,Texas,United States,us,33.5855677,-101.8470215
